Filename	Novel	Genre	ID	Author	Title	Length
TH_2067300	TH	HF	2067300	Lauriel (InfiniteHazelnut)	Colour Negative	18231
TH_2380208	TH	HF	2380208	InkFire_Scribe	Captive King	6905
TH_2462309	TH	HF	2462309	orphan_account	Biding Time	7800
TH_2471462	TH	HF	2471462	Dreamflower	Dreamflower's Dribs and Drabs	8220
TH_2506502	TH	HF	2506502	jaydee09	The Kings and the Forges	6065
TH_2510231	TH	HF	2510231	Tuatara_Cda	My Middle Earth Hobbit Consistency Guideline	6889
TH_2521217	TH	HF	2521217	GreetingsFromHobbiton	Of Swords And Stings	8560
TH_2575127	TH	HF	2575127	Torun	Winter Tales	11373
TH_2648756	TH	HF	2648756	PrincessQuill	Should There Be Starlight	11854
TH_2753183	TH	HF	2753183	thewaywardwriter	For the Dancing and the Dreaming	5713
TH_2766308	TH	HF	2766308	HobbitSizedWriter	A Wonderful Family Dinner	5852
TH_2802302	TH	HF	2802302	Dream_Team	The Alliance of Mirkwood	16157
TH_2818406	TH	HF	2818406	hannesthorild	What happens in rivendell stays in Rivendell	7460
TH_2837381	TH	HF	2837381	VanishedElf	A Curious Understanding	5178
TH_2891153	TH	HF	2891153	Squeakers19	The Road to Erebor	10290
TH_3065534	TH	HF	3065534	AI07	Traditions	11924
TH_3072968	TH	HF	3072968	lostunderthemountain	Where Do We Begin?	6504
TH_3103505	TH	HF	3103505	cassanah	In This World and Beyond	5337
TH_3116744	TH	HF	3116744	fideliant	Fog of War Runs Deep	13201
TH_3170054	TH	HF	3170054	InkFire_Scribe	For the Love of a King	8891
TH_3192464	TH	HF	3192464	fairiel	Heart Under The Mountain	10813
TH_3212021	TH	HF	3212021	Sans_Souci	Better Than Expected	17988
TH_3231716	TH	HF	3231716	Saentorine	Starlight Burnt Out	5047
TH_3240770	TH	HF	3240770	ClaireVioletThorpe	Randomness (Tales for January)	14161
TH_3274604	TH	HF	3274604	shuofthewind	owning heaven	11942
TH_3287207	TH	HF	3287207	redroses100	Jealousy	12349
TH_3316013	TH	HF	3316013	Ysilme	The King of the Forest	7400
TH_3369044	TH	HF	3369044	Mad_Woman_with_a_Wabbajack	Mother	9523
TH_3450002	TH	HF	3450002	Lilylotusbud	Heels Over Head	5637
TH_3451484	TH	HF	3451484	Basicalllybarbie	a night to remember	9182
TH_3470309	TH	HF	3470309	Snowheart2794	Eyes Of Darkness	7002
TH_3472478	TH	HF	3472478	shuofthewind	once, twice, again	8410
TH_3577089	TH	HF	3577089	Kage_Musha	Endless Rebirth, Endless Insanity	9506
TH_3582672	TH	HF	3582672	orphan_account	By A Beating Heart (On Hiatus)	7536
TH_3664962	TH	HF	3664962	KusanoSaku	The Second Golden Age of Durin’s Folk	13289
TH_3665187	TH	HF	3665187	SunandShadowBoth	Renewed Shall Be the Blade that Was Broken	9896
TH_3704491	TH	HF	3704491	DurinsFolk_Shenanigans (sd_h)	Mean Dwarves	6022
TH_3756760	TH	HF	3756760	KusanoSaku	My Precious	8842
TH_3767293	TH	HF	3767293	star_named_andy	As Merry As The Day Is Long	8098
TH_3771667	TH	HF	3771667	Isys Luna Skeeter (IsysSkeeter)	Arkenstone	8153
TH_3771748	TH	HF	3771748	thudworm	"""Surely he could have found someone better"""	5800
TH_3778105	TH	HF	3778105	AshynnaStarlight	Baker's Daughter	5000
TH_3794545	TH	HF	3794545	star_named_andy	Revolution	5610
TH_3810010	TH	HF	3810010	star_named_andy	A Night With The Right Hand	5415
TH_3815488	TH	HF	3815488	badskippy	The Brothers Ri	7595
TH_3824734	TH	HF	3824734	jaydee09	The Kings and the Dancing Lessons	5850
TH_3836170	TH	HF	3836170	star_named_andy	To Be, Or Not To Be?	7875
TH_3884635	TH	HF	3884635	alliekatt314	Bella Baggins	13580
TH_3948400	TH	HF	3948400	Lonie_67	BROTHERS	19020
TH_4071136	TH	HF	4071136	ElliotGraceAndTheories	Now You Are Here	12938
TH_4071670	TH	HF	4071670	star_named_andy	Pet, Pest, or Neither?	5414
TH_4090960	TH	HF	4090960	Caiti (Caitriona_3)	Dragonriders	5177
TH_4118248	TH	HF	4118248	jaydee09	The Kings and the Love Letters	5422
TH_4124772	TH	HF	4124772	star_named_andy	What's In A Name?	6066
TH_4209276	TH	HF	4209276	star_named_andy	E is for Electricity	5052
TH_4303236	TH	HF	4303236	jaydee09	The Kings and the Voyeur	5678
TH_4327161	TH	HF	4327161	Misty_Endings	Six Little Words	11929
TH_4357823	TH	HF	4357823	seashadows	Sunshine	6707
TH_4365971	TH	HF	4365971	orphan_account	This Is To End In Fire (On Hiatus)	12840
TH_4378049	TH	HF	4378049	Misty_Endings	Knowing Girion	11238
TH_4493970	TH	HF	4493970	shinigami714	Snowcapped	6143
TH_453423	TH	HF	453423	lily_winterwood	A Study in Mithril	9449
TH_4542474	TH	HF	4542474	SweetCandy	Of Kittens And Wolves	11618
TH_4595391	TH	HF	4595391	Firerose	Three Adventures Belladonna Took Never Went On	5882
TH_4645296	TH	HF	4645296	LoveActuallyFan	Decadence	5545
TH_4671095	TH	HF	4671095	serenityabrin	Faith in the Design	9529
TH_4768175	TH	HF	4768175	crashlandthetardis (artificertary)	New Life Under the Mountain	5680
TH_4904332	TH	HF	4904332	jaydee09	The Kings and the Lady of Lorien	8636
TH_4910821	TH	HF	4910821	injerannie94	Pirates!	18984
TH_4997902	TH	HF	4997902	thepizzasitter	Show Me How You Burlesque	6869
TH_5060356	TH	HF	5060356	TheFeelz	Ugly	13667
TH_5143502	TH	HF	5143502	hedgerowhag	ísmere	5387
TH_5145950	TH	HF	5145950	LadyBardock	Haunted?	14468
TH_5162780	TH	HF	5162780	Zoya52	Always Together	13976
TH_5523518	TH	HF	5523518	littlebrownshoe (Wolfy_Tales)	Long Time Gone	10512
TH_5552663	TH	HF	5552663	LadyBardock	Beautiful	15287
TH_5580463	TH	HF	5580463	kettish	A Bold New World	5783
TH_5588668	TH	HF	5588668	dreamsoverdeath (dheiress)	all strange wonders that befell thee	6381
TH_5975683	TH	HF	5975683	jaydee09	The Kings - Servant and Master	5295
TH_5977513	TH	HF	5977513	Meg_Thilbo	Do Not Go Gentle Into That Good Night	9831
TH_598685	TH	HF	598685	cc62827	Fourteen Pieces of Unsolicited Advice...And One Time Thorin Asked What He Should Do	13462
TH_6011815	TH	HF	6011815	orphan_account	Be My Valentine	7865
TH_6023625	TH	HF	6023625	queenmidalah	Donor ID: FDB2859	13045
TH_608532	TH	HF	608532	lily_winterwood	The Blind Elvenking	5679
TH_6100621	TH	HF	6100621	Cassie_GunsAroses21	Young Love In The Greenwood	5647
TH_6144193	TH	HF	6144193	TheMirkyKing	Stumble And You May Fall.	7872
TH_6171532	TH	HF	6171532	cats_cradle	My Love Lies Upon You On Hiatus	13665
TH_6408424	TH	HF	6408424	Mabartuna	The Verses Play	6258
TH_6454855	TH	HF	6454855	Maggiluisa	NOTHING	11592
TH_650993	TH	HF	650993	CarissaFae	The Archer, The Mummer, and The Wolf	16001
TH_657014	TH	HF	657014	JadedCoral	And in the Darkness	17651
TH_660477	TH	HF	660477	evek	Out for Tea	7689
TH_662284	TH	HF	662284	redfantasyfox	The Truth About Forever	5695
TH_662513	TH	HF	662513	grav_ity	Timshel	5174
TH_6643117	TH	HF	6643117	Sylencia	The Captain and the Thief	12436
TH_666641	TH	HF	666641	honeybearbee	I wanna scream 'I love you' from the top of my lungs	11045
TH_676645	TH	HF	676645	greenkangaroo	Stars are Dead and Trees are Silent	9290
TH_6771949	TH	HF	6771949	orphan_account	The Many Moods Of Thorin Oakenshield	7282
TH_6784171	TH	HF	6784171	orphan_account	Drabbles and Ficlets	13803
TH_678584	TH	HF	678584	Lomelindi (PirateColey)	Tales from the Forge	19432
TH_680696	TH	HF	680696	orphan_account	Where Blue Eyes Were Supposed To Be	14279
TH_6867298	TH	HF	6867298	Maggiluisa	Married to the King	6483
TH_689117	TH	HF	689117	The Feels Whale (miscellea)	The Ship Who Stole	9327
TH_6894292	TH	HF	6894292	orphan_account	If Beyond	8877
TH_689447	TH	HF	689447	madame_faust	The Trouble with Chocolate Kisses	15663
TH_690347	TH	HF	690347	princeunderthemountain	The Wild	11352
TH_6913477	TH	HF	6913477	fromthedeskoftheraven	To mend a heart	7377
TH_696169	TH	HF	696169	paladinpalindrome	Spectrum	7271
TH_698214	TH	HF	698214	Julie290	Les Deux Hommes	5447
TH_699972	TH	HF	699972	Dean_Dwarfchester (orphan_account)	You are the best moment of my life.	7446
TH_7005622	TH	HF	7005622	star_named_andy	Blackout Freakout	5417
TH_701074	TH	HF	701074	cmorgana	5 Life-changing Kisses	5954
TH_7011409	TH	HF	7011409	LadyBardock	Stupid mistakes	10718
TH_702168	TH	HF	702168	foreverdistracted	A Singular Purpose	14192
TH_703572	TH	HF	703572	Taurnil	Trusting Hearts	11545
TH_7075372	TH	HF	7075372	darknessesmistress95	The Ice King	9269
TH_708704	TH	HF	708704	Anoriell	Desecrated Bond, Condemned Soul	5395
TH_713912	TH	HF	713912	windchijmes	Of Dwarf and Dormouse	6689
TH_714712	TH	HF	714712	Author376	Deals Made in Good Honor	5748
TH_715309	TH	HF	715309	Vixenkiba	The Toymaker and the Doll	8075
TH_716478	TH	HF	716478	Smuttysmutwriter	A Week of Orwal	6038
TH_7174637	TH	HF	7174637	OakenDurinsons	Healing Touch	7578
TH_732389	TH	HF	732389	Crocochoo	How do They See It?	9516
TH_7369294	TH	HF	7369294	TeaDrinkerBarrelRider	Gentle Kisses, Warm Liquids, Deep Touch	18793
TH_745155	TH	HF	745155	Selithiel	My Wielder	11460
TH_7565854	TH	HF	7565854	Meysun	Still There	8538
TH_759865	TH	HF	759865	timjelly	An Unexpected Turn of Events	15761
TH_766838	TH	HF	766838	Gothicsouthpaw30	Bofur's Birthday Celebration	7315
TH_767370	TH	HF	767370	ladysassafrass	A Tree Withered in Winter	7702
TH_779899	TH	HF	779899	whitelotuswings	Curiosity	9125
TH_7920298	TH	HF	7920298	LadyBardock	Empty Echo	19206
TH_801426	TH	HF	801426	thelastfig	Looking into your eyes	7100
TH_819210	TH	HF	819210	Aida	Dwalin's Family	13655
TH_822027	TH	HF	822027	DragonJellyBeanTears	An Iron Fist	8536
TH_825413	TH	HF	825413	hiddlespeare	Running Away	5747
TH_825630	TH	HF	825630	dothraki_shieldmaiden	Sustenance	8179
TH_835355	TH	HF	835355	VileVenom	Danger! High Voltage	8974
TH_836085	TH	HF	836085	Beckendorf	Middle Earth University	5422
TH_838292	TH	HF	838292	dystini	You will be mine	9421
TH_840544	TH	HF	840544	Werecakes	Motels and Hobbit Holes	12060
TH_847208	TH	HF	847208	naity_sama	On the Bottom	5956
TH_855043	TH	HF	855043	TaterChipGirl	The Heart Of Thorin	6671
TH_879271	TH	HF	879271	Poetsfall	Call of the West	16061
TH_8809138	TH	HF	8809138	Meysun	The Stars, the Oliphaunt and the Warrior (Triptych)	14322
TH_8951737	TH	HF	8951737	Youli_mae	Elven Guardian	6150
TH_8952622	TH	HF	8952622	BubuBORG	Coming Home	14292
TH_897864	TH	HF	897864	keelywolfe	An Appetite For Mushrooms	6255
TH_898290	TH	HF	898290	darth_stitch	The Wizard, the Cat and the Hobbit in the Wardrobe	9256
TH_9214880	TH	HF	9214880	Dreamflower	The Last Homely House Welcomes Mr. Baggins	5934
TH_9404735	TH	HF	9404735	DaughterofDurin	Home Is Behind	8567
TH_956390	TH	HF	956390	Mythopoeia	Taur-e-Ndaedelos	9019
TH_957553	TH	HF	957553	Rori_Teagan	Out of the Mouths of Babes (with the help of a meddling wizard)	8450
TH_978875	TH	HF	978875	orphan_account	Smut shorts	7112
